"price","bed","bath","acre_lot","city","state","zip_code","house_size"
715000,"4","3",0.11,"Vega Alta","Puerto Rico",692,2800
182000,"4","2",0.11,"Toa Alta","Puerto Rico",693,2030
185000,"3","2",0.38,"Vega Baja","Puerto Rico",693,982
300000,"4","3",0.14,"Vega Baja","Puerto Rico",693,1960
225000,"3","4",0.03,"Vega Baja","Puerto Rico",693,1605
125000,"4","3",0.1,"Vega Baja","Puerto Rico",693,1975
105000,"4","2",0.09,"Vega Baja","Puerto Rico",694,1116
220000,"3","2",0.07,"San Juan","Puerto Rico",698,1100
59900,"5","2",0.1,"Guaynabo","Puerto Rico",965,1655
189000,"5","3",0.07,"San Juan","Puerto Rico",921,2100
75000,"4","2",0.09,"Guayama","Puerto Rico",784,852
195000,"3","2",0.09,"Guaynabo","Puerto Rico",969,1250
144900,"3","2",0.1,"Caguas","Puerto Rico",725,1086
120000,"4","2",0.07,"San Juan","Puerto Rico",924,1224
204000,"3","2",0.33,"Gurabo","Puerto Rico",794,1190
174900,"4","3",0.3,"San Juan","Puerto Rico",926,1500
225000,"4","2",0.1,"Aguas Buenas","Puerto Rico",703,3138
150000,"3","1",0.06,"Caguas","Puerto Rico",727,850
240000,"3","2",0.14,"San Lorenzo","Puerto Rico",754,2330
295000,"3","2",0.42,"Gurabo","Puerto Rico",778,2000
152000,"3","2",0.08,"Caguas","Puerto Rico",725,1150
240000,"6","4",0.37,"Bayamon","Puerto Rico",956,2451
104000,"3","2",0.07,"Bayamon","Puerto Rico",956,750
550000,"4","2",0.16,"Guaynabo","Puerto Rico",927,2528
150000,"4","2",0.1,"San Juan","Puerto Rico",926,1321
185000,"3","1",0.09,"Guaynabo","Puerto Rico",969,1000
188000,"4","3",0.05,"San Juan","Puerto Rico",926,1312
475000,"4","2",0.31,"Cayey","Puerto Rico",737,3300
156000,"2","1",0.1,"Bayamon","Puerto Rico",956,730
350000,"3","2",0.14,"San Juan","Puerto Rico",921,1569
650000,"4","2",0.15,"Guaynabo","Puerto Rico",966,2000
598000,"4","3",0.16,"Guaynabo","Puerto Rico",969,3540
85000,"3","2",0.09,"Aibonito","Puerto Rico",705,900
325000,"4","3",0.27,"Aibonito","Puerto Rico",705,2500
70000,"4","1",0.14,"Bayamon","Puerto Rico",956,1100
55000,"2","2",0.04,"Guayama","Puerto Rico",784,749
69000,"3","1",0.06,"Caguas","Puerto Rico",725,868
125000,"4","2",0.12,"Guayama","Puerto Rico",784,1500
63900,"2","1",0.12,"Cayey","Puerto Rico",736,600
105000,"4","2",0.58,"Cidra","Puerto Rico",739,1294
85000,"5","2",0.09,"Arroyo","Puerto Rico",714,1500
105000,"4","2",0.11,"Guayama","Puerto Rico",784,1564
235000,"4","2",0.59,"Aguas Buenas","Puerto Rico",703,2000
485000,"4","3",0.11,"Caguas","Puerto Rico",727,2780
79000,"3","2",0.1,"Patillas","Puerto Rico",723,921
675000,"4","4",0.14,"Caguas","Puerto Rico",727,3311
120000,"3","1",0.08,"Caguas","Puerto Rico",725,1000
500000,"3","2",0.5,"Bayamon","Puerto Rico",961,1894
650000,"7","4",0.5,"Guaynabo","Puerto Rico",969,3673
54500,"3","1",0.05,"Aguas Buenas","Puerto Rico",703,950
77500,"2","1",0.07,"Aguas Buenas","Puerto Rico",703,683
285000,"4","3",0.25,"Aguas Buenas","Puerto Rico",703,2440
695000,"5","2",0.49,"Aguas Buenas","Puerto Rico",703,3400
60000,"3","3",0.08,"Carolina","Puerto Rico",982,1056
120000,"6","3",0.08,"Toa Alta","Puerto Rico",953,1382
75000,"4","1",0.09,"Loiza","Puerto Rico",772,1320
253000,"4","3",0.43,"Gurabo","Puerto Rico",778,3171
130900,"3","1",0.08,"Carolina","Puerto Rico",985,1776
260000,"3","2",0.09,"Gurabo","Puerto Rico",778,2100
410000,"1","1",0.07,"San Juan","Puerto Rico",995,4180
73500,"4","2",0.42,"Maunabo","Puerto Rico",707,1289
110000,"3","2",0.29,"Maunabo","Puerto Rico",707,1068
99900,"2","1",0.41,"Maunabo","Puerto Rico",707,650
210000,"4","2",0.09,"Maunabo","Puerto Rico",707,1800
385000,"4","3",0.29,"Maunabo","Puerto Rico",707,2300
63000,"4","2",0.05,"Humacao","Puerto Rico",791,1443
86000,"3","3",0.42,"San Lorenzo","Puerto Rico",754,997
67500,"4","2",0.16,"Humacao","Puerto Rico",791,1516
56400,"3","1",0.05,"Yabucoa","Puerto Rico",767,900
79000,"3","2",0.07,"Naguabo","Puerto Rico",718,890
122000,"3","2",0.09,"Las Piedras","Puerto Rico",771,1170
290000,"4","3",0.78,"Las Piedras","Puerto Rico",771,3500
78000,"3","1",0.06,"Humacao","Puerto Rico",791,799
85000,"3","2",0.07,"Yabucoa","Puerto Rico",767,849
136000,"3","2",0.17,"Humacao","Puerto Rico",791,1044
60000,"3","1",0.07,"Humacao","Puerto Rico",741,841
175000,"3","2",0.5,"Humacao","Puerto Rico",791,1201
879000,"4","3",0.19,"Humacao","Puerto Rico",791,2183
575000,"3","3",0.06,"Humacao","Puerto Rico",791,2200
769000,"4","4",0.31,"Caguas","Puerto Rico",726,3947
43000,"3","1",0.17,"Arroyo","Puerto Rico",714,870
63900,"5","2",0.08,"Arroyo","Puerto Rico",714,1393
66500,"3","1",0.08,"Arroyo","Puerto Rico",714,900
59100,"4","1",0.09,"Arroyo","Puerto Rico",714,900
110000,"3","2",0.04,"Bayamon","Puerto Rico",956,1156
149000,"3","1",0.1,"Bayamon","Puerto Rico",956,1000
149900,"3","1",0.08,"Toa Alta","Puerto Rico",953,900
499999,"3","3",0.09,"Ponce","Puerto Rico",715,4300
49900,"3","1",0.09,"Salinas","Puerto Rico",751,870
126300,"3","2",0.05,"Ponce","Puerto Rico",716,860
150000,"5","3",0.32,"Naguabo","Puerto Rico",716,1604
168000,"3","1",0.01,"Ponce","Puerto Rico",717,822
70000,"3","1",0.06,"Naguabo","Puerto Rico",718,2723
51700,"2","1",0.13,"Naguabo","Puerto Rico",718,741
135450,"3","2",1.03,"Naguabo","Puerto Rico",718,1977
40000,"3","2",0.06,"Naguabo","Puerto Rico",718,1019
385000,"3","2",1.09,"Naguabo","Puerto Rico",718,2229
499950,"4","2",0.25,"Naguabo","Puerto Rico",718,3600
499000,"4","4",0.49,"Naguabo","Puerto Rico",718,1631
550000,"3","2",0.52,"Naguabo","Puerto Rico",718,2300
50000,"3","2",0.46,"Naranjito","Puerto Rico",719,1318
55000,"2","1",0.97,"Naranjito","Puerto Rico",719,1500
70000,"2","1",0.23,"Naranjito","Puerto Rico",719,620
125000,"4","2",0.03,"Toa Baja","Puerto Rico",949,1111
71900,"4","2",0.09,"Trujillo Alto","Puerto Rico",976,2329
50000,"2","1",0.12,"Cidra","Puerto Rico",739,1000
65000,"3","3",0.07,"Bayamón","Puerto Rico",959,1115
53000,"5","2",0.04,"Guayama","Puerto Rico",784,1800
85000,"3","2",0.08,"Bayamon","Puerto Rico",956,1050
135000,"4","3",0.1,"Cidra","Puerto Rico",739,1750
81700,"4","2",0.08,"Humacao","Puerto Rico",791,1000
110000,"3","2",0,"Gurabo","Puerto Rico",778,1409
72600,"3","2",0.13,"Patillas","Puerto Rico",723,1326
340000,"6","4",0.14,"Caguas","Puerto Rico",727,2499
182995,"3","2",0.1,"San Juan","Puerto Rico",926,1388
224995,"4","3",0.32,"San Juan","Puerto Rico",926,2500
163600,"4","3",1,"Toa Alta","Puerto Rico",953,2396
90800,"3","1",0.07,"Trujillo Alto","Puerto Rico",976,800
73000,"3","2",0.21,"Toa Alta","Puerto Rico",953,1000
119000,"4","2",0.09,"Carolina","Puerto Rico",983,1072
210000,"3","2",0.13,"Santa Isabel","Puerto Rico",757,2198
67000,"3","2",0.57,"Guayama","Puerto Rico",784,1000
95000,"3","2",0.07,"Guayama","Puerto Rico",784,1264
81000,"4","1",0.36,"Bayamon","Puerto Rico",956,1071
67000,"7","3",0.06,"Caguas","Puerto Rico",725,1410
185000,"4","2",0.34,"San Lorenzo","Puerto Rico",754,1100
97000,"3","1",0.06,"Caguas","Puerto Rico",725,2447
85800,"3","1",0.12,"Bayamon","Puerto Rico",957,810
118000,"3","2",0.09,"Cidra","Puerto Rico",739,920
93300,"3","1",0.3,"San Juan","Puerto Rico",924,900
79000,"3","2",0.04,"Bayamon","Puerto Rico",956,1039
145000,"4","2",0.09,"San Juan","Puerto Rico",926,1000
250000,"3","3",0.74,"Juncos","Puerto Rico",777,2200
165000,"6","3",0.09,"Bayamón","Puerto Rico",959,1764
118800,"3","2",0.27,"Bayamon","Puerto Rico",959,1390
127600,"6","4",0.25,"Bayamon","Puerto Rico",961,2705
110000,"3","2",0.15,"Bayamon","Puerto Rico",957,1197
85000,"7","3",0.09,"Caguas","Puerto Rico",925,2087
210000,"7","4",0.12,"Cayey","Puerto Rico",736,3800
319900,"4","3",0.16,"Guaynabo","Puerto Rico",969,2308
265000,"3","2",0.11,"Guaynabo","Puerto Rico",969,1896
110000,"2","1",0.07,"Caguas","Puerto Rico",725,953
127000,"3","2",0.13,"Bayamon","Puerto Rico",956,1300
142500,"3","1",0.09,"Caguas","Puerto Rico",725,920
900000,"5","2",0.97,"San Juan","Puerto Rico",926,3500
66000,"3","2",0.3,"Caguas","Puerto Rico",725,1777
75100,"3","2",0.67,"Yabucoa","Puerto Rico",767,857
75000,"3","1",0.8,"Guayama","Puerto Rico",784,952
105000,"4","4",0.09,"Caguas","Puerto Rico",725,1280
76000,"3","2",0.97,"Gurabo","Puerto Rico",778,906
67000,"3","1",0.1,"Guayama","Puerto Rico",784,800
195000,"6","3",0.22,"Bayamon","Puerto Rico",956,1240
49000,"3","2",0.13,"Patillas","Puerto Rico",723,900
83500,"4","2",0.08,"Bayamon","Puerto Rico",956,1822
149000,"3","2",0.1,"Cayey","Puerto Rico",736,1450
285000,"4","2",0.48,"Guaynabo","Puerto Rico",965,1700
495000,"5","3",0.37,"Bayamón","Puerto Rico",957,3154
190000,"3","3",0.1,"Cayey","Puerto Rico",736,1700
175000,"4","2",0.08,"Bayamon","Puerto Rico",959,1480
104200,"4","2",0.09,"Bayamon","Puerto Rico",956,1254
110100,"3","2",0.29,"Caguas","Puerto Rico",725,1152
106000,"4","2",0.08,"Guayama","Puerto Rico",784,1050
125000,"6","3",0.08,"Bayamon","Puerto Rico",956,1625
410000,"4","3",0.12,"Guaynabo","Puerto Rico",966,1700
97000,"3","2",0.21,"Juncos","Puerto Rico",777,802
90000,"3","1",0.05,"Catano","Puerto Rico",962,800
135000,"6","3",0.06,"San Juan","Puerto Rico",920,3466
56700,"2","1",0.05,"Catano","Puerto Rico",962,1025
120000,"3","2",0.09,"Juncos","Puerto Rico",777,1160
127000,"3","2",0.1,"Trujillo Alto","Puerto Rico",976,1050
106100,"3","1",0.12,"Toa Baja","Puerto Rico",949,1000
73000,"3","1",0.05,"Catano","Puerto Rico",962,872
80000,"6","1",0.21,"San Juan","Puerto Rico",920,756
69900,"3","2",0.02,"Juncos","Puerto Rico",777,720
101000,"5","2",0.08,"Carolina","Puerto Rico",987,1700
96000,"4","2",0.04,"San Juan","Puerto Rico",915,1357
195000,"2","2",0.97,"Rio Grande","Puerto Rico",745,1441
95000,"6","3",0.07,"San Juan","Puerto Rico",920,1841
110000,"3","2",1.15,"Toa Baja","Puerto Rico",949,1166
85000,"1","1",0.09,"Toa Baja","Puerto Rico",949,3767
749000,"4","3",0.12,"San Juan","Puerto Rico",907,3750
90000,"3","2",0.93,"Carolina","Puerto Rico",979,1200
200000,"4","2",0.07,"San Juan","Puerto Rico",920,1200
123900,"3","2",0.08,"Carolina","Puerto Rico",979,777
250000,"4","3",0.1,"Guaynabo","Puerto Rico",966,2700
110000,"3","1",0.04,"San Juan","Puerto Rico",926,900
385000,"3","2",0.18,"San Juan","Puerto Rico",926,1200
1600000,"3","2",0.04,"San Juan","Puerto Rico",901,3176
112500,"4","3",0.09,"Fajardo","Puerto Rico",738,3500
140000,"3","2",0.55,"Trujillo Alto","Puerto Rico",976,1816
66500,"3","1",0.07,"San Juan","Puerto Rico",907,1374
43000,"2","1",0.06,"San Juan","Puerto Rico",915,616
215000,"2","1",0.15,"San Juan","Puerto Rico",909,598
495000,"4","4",0.06,"San Juan","Puerto Rico",911,2634
114900,"3","2",0.07,"Trujillo Alto","Puerto Rico",926,900
135300,"5","2",0.08,"Bayamon","Puerto Rico",958,2000
72000,"3","2",0.08,"Toa Baja","Puerto Rico",949,1260
51450,"3","1",0.04,"San Juan","Puerto Rico",915,786
91500,"6","3",0.06,"San Juan","Puerto Rico",921,2016
56000,"3","1",0.04,"San Juan","Puerto Rico",915,725
86450,"3","3",0.06,"San Juan","Puerto Rico",920,1340
69000,"3","1",0.06,"Cayey","Puerto Rico",736,750
109400,"3","2",1.18,"Bayamon","Puerto Rico",959,1390
175000,"4","2",0.08,"San Juan","Puerto Rico",920,1204
145000,"3","2",0.32,"Bayamon","Puerto Rico",959,1200
160000,"3","1",0.09,"Bayamon","Puerto Rico",961,1000
219000,"6","4",0.12,"San Juan","Puerto Rico",917,2503
150000,"3","2",0.08,"Toa Alta","Puerto Rico",953,992
240000,"6","4",0.12,"San Juan","Puerto Rico",918,3498
125000,"3","1",0.16,"Trujillo Alto","Puerto Rico",976,567
134000,"3","2",0.94,"San Juan","Puerto Rico",926,1288
115000,"3","2",0.03,"Toa Baja","Puerto Rico",949,1250
329000,"3","1",0.74,"San Juan","Puerto Rico",918,2500
161000,"3","3",0.49,"Guaynabo","Puerto Rico",965,2372
92500,"3","1",0.17,"Toa Alta","Puerto Rico",953,1027
73400,"3","1",0.08,"Toa Baja","Puerto Rico",949,950
135000,"4","2",0.09,"San Juan","Puerto Rico",927,1644
150000,"3","2",0.2,"Toa Alta","Puerto Rico",953,1290
92000,"3","2",0.09,"Cidra","Puerto Rico",739,930
114000,"3","1",0.06,"Trujillo Alto","Puerto Rico",976,827
228000,"3","2",0.06,"Guaynabo","Puerto Rico",965,1953
140000,"4","2",0.09,"Toa Alta","Puerto Rico",949,1225
169000,"4","2",0.05,"Guaynabo","Puerto Rico",969,1200
525000,"4","2",0.09,"Guaynabo","Puerto Rico",966,2064
1175000,"4","3",0.32,"Guaynabo","Puerto Rico",969,4453
124000,"4","2",0.09,"Bayamon","Puerto Rico",959,1100
835000,"5","3",0.27,"San Juan","Puerto Rico",927,3559
350000,"4","2",0.1,"Trujillo Alto","Puerto Rico",976,2303
1299000,"5","3",0.25,"San Juan","Puerto Rico",926,4000
69000,"2","1",1.45,"Cidra","Puerto Rico",739,653
128000,"3","2",1.19,"San Lorenzo","Puerto Rico",754,1616
160000,"4","2",0.28,"Caguas","Puerto Rico",725,1500
154000,"3","2",0.05,"Bayamon","Puerto Rico",957,1759
299000,"4","2",0.32,"Cidra","Puerto Rico",739,1720
100000,"3","1",1.02,"Caguas","Puerto Rico",725,1167
130000,"3","3",0.28,"Cidra","Puerto Rico",739,970
125000,"4","2",0.12,"Bayamon","Puerto Rico",959,1404
103000,"3","2",0.09,"Bayamon","Puerto Rico",959,991
105000,"3","1",0.06,"Bayamon","Puerto Rico",956,896
131000,"3","2",0.08,"San Juan","Puerto Rico",910,1500
60000,"4","2",0.2,"San Juan","Puerto Rico",926,1400
77000,"3","2",0.09,"Bayamon","Puerto Rico",957,1149
45000,"3","1",0.06,"San Juan","Puerto Rico",924,650
86000,"3","1",0.08,"Trujillo Alto","Puerto Rico",976,884
68000,"3","2",0.09,"Toa Baja","Puerto Rico",949,786
146000,"3","3",0.09,"Caguas","Puerto Rico",727,1453
95000,"3","1",0.08,"Caguas","Puerto Rico",725,900
209900,"4","2",0.11,"Trujillo Alto","Puerto Rico",976,2314
105000,"3","2",0.92,"Caguas","Puerto Rico",725,972
210000,"4","3",0.32,"Trujillo Alto","Puerto Rico",796,2200
132000,"3","2",0.07,"Caguas","Puerto Rico",725,1316
349000,"4","2",0.12,"Trujillo Alto","Puerto Rico",976,2500
108000,"6","3",0.04,"Bayamon","Puerto Rico",959,1497
135000,"3","2",0.09,"Toa Baja","Puerto Rico",949,1066
130000,"3","2",0.08,"Toa Baja","Puerto Rico",949,1135
116200,"3","2",0.09,"Caguas","Puerto Rico",725,981
900000,"3","3",0.21,"San Juan","Puerto Rico",927,2193
50000,"2","1",0.04,"Bayamon","Puerto Rico",956,730
130000,"6","2",0.09,"San Juan","Puerto Rico",924,3824
35000,"3","1",0.1,"Comerio","Puerto Rico",782,724
190000,"7","3",0.21,"Cayey","Puerto Rico",739,2216
190000,"6","2",0.11,"Bayamon","Puerto Rico",957,2100
75000,"2","1",0.19,"Toa Alta","Puerto Rico",953,645
150000,"5","2",0.37,"Bayamon","Puerto Rico",956,1010
155000,"3","3",0.23,"Caguas","Puerto Rico",725,1951
92000,"3","1",0.09,"Caguas","Puerto Rico",725,893
135000,"3","1",0.11,"Bayamon","Puerto Rico",957,782
145000,"3","2",0.06,"Trujillo Alto","Puerto Rico",976,970
155000,"3","2",0.08,"Toa Baja","Puerto Rico",949,1400
185500,"4","2",0.11,"Bayamon","Puerto Rico",959,1700
385000,"4","2",0.1,"Trujillo Alto","Puerto Rico",976,2000
375000,"3","2",0.12,"San Juan","Puerto Rico",927,1000
950000,"6","4",0.29,"San Juan","Puerto Rico",926,3060
105000,"3","2",0.09,"Gurabo","Puerto Rico",778,1037
79000,"3","1",0.07,"Juncos","Puerto Rico",777,800
50000,"5","3",0.32,"Guaynabo","Puerto Rico",965,1238
196000,"5","3",0.78,"Caguas","Puerto Rico",725,1974
55000,"3","2",0.09,"Catano","Puerto Rico",962,1250
102000,"3","2",0.09,"Bayamon","Puerto Rico",957,1200
100000,"3","2",0.15,"Cidra","Puerto Rico",739,1130
90000,"4","2",0.2,"Caguas","Puerto Rico",725,1150
265000,"3","3",0.05,"Guaynabo","Puerto Rico",966,1740
117000,"3","2",0.09,"Bayamon","Puerto Rico",957,1053
130000,"4","2",0.1,"Trujillo Alto","Puerto Rico",976,1500
225000,"2","1",0.07,"San Juan","Puerto Rico",968,1000
250000,"4","1",0.06,"Bayamon","Puerto Rico",959,2475
115000,"3","1",0.04,"Bayamon","Puerto Rico",956,813
155000,"4","2",0.09,"Bayamon","Puerto Rico",961,1838
169000,"4","2",0.07,"Carolina","Puerto Rico",983,1700
175000,"4","1",0.1,"San Juan","Puerto Rico",921,1295
138000,"4","3",0.08,"Bayamon","Puerto Rico",783,1245
1500000,"3","3",0.29,"Guaynabo","Puerto Rico",966,2556
545000,"3","2",0.11,"San Juan","Puerto Rico",926,2500
64000,"3","1",0.08,"Toa Baja","Puerto Rico",949,1000
33000,"3","2",0.05,"Cayey","Puerto Rico",736,1102
69000,"2","1",0.05,"Gurabo","Puerto Rico",778,1083
69000,"7","2",0.06,"Comerio","Puerto Rico",782,2462
195000,"5","3",0.1,"Guaynabo","Puerto Rico",969,2642
450000,"5","4",0.56,"Bayamon","Puerto Rico",956,3519
220000,"4","2",0.08,"Toa Baja","Puerto Rico",949,1576
93000,"3","1",0.07,"Carolina","Puerto Rico",987,880
440000,"3","3",0.31,"Guaynabo","Puerto Rico",969,3000
181000,"4","2",0.09,"Toa Alta","Puerto Rico",953,1720
90000,"3","1",0.08,"Bayamon","Puerto Rico",956,750
102000,"3","1",0.09,"Caguas","Puerto Rico",725,912
285000,"4","3",0.26,"Trujillo Alto","Puerto Rico",976,3012
380000,"4","2",0.07,"Guaynabo","Puerto Rico",966,2259
126000,"3","2",0.09,"Caguas","Puerto Rico",725,1000
845000,"4","3",0.11,"San Juan","Puerto Rico",926,3300
565000,"4","3",0.12,"Toa Baja","Puerto Rico",946,2350
439000,"4","2",0.09,"Toa Baja","Puerto Rico",949,2304
125000,"4","2",0.17,"Cidra","Puerto Rico",739,1900
129000,"2","1",0.08,"San Juan","Puerto Rico",920,945
107000,"7","4",0.06,"San Juan","Puerto Rico",921,1542
80000,"4","3",0.06,"Bayamon","Puerto Rico",959,2000
119900,"3","2",0.08,"Toa Baja","Puerto Rico",949,1600
86600,"4","2",0.09,"Bayamon","Puerto Rico",959,1100
159900,"3","2",0.08,"Cidra","Puerto Rico",739,1234
110000,"3","2",0.55,"Cidra","Puerto Rico",739,913
149900,"4","3",0.07,"San Juan","Puerto Rico",921,1800
104000,"3","3",0.04,"Caguas","Puerto Rico",725,1150
895000,"3","2",0.2,"Guaynabo","Puerto Rico",969,3000
349000,"3","2",0.16,"Guaynabo","Puerto Rico",969,2000
217000,"3","2",0.09,"Cayey","Puerto Rico",736,1186
118000,"4","1",0.11,"San Juan","Puerto Rico",929,1387
79000,"4","2",0.06,"San Juan","Puerto Rico",926,1168
148900,"3","2",0.06,"San Juan","Puerto Rico",926,1655
299900,"5","3",0.12,"San Juan","Puerto Rico",926,2792
1390000,"4","3",0.25,"Guaynabo","Puerto Rico",966,3346
125000,"2","1",0.38,"Bayamon","Puerto Rico",956,2704
129900,"3","3",0.08,"Toa Baja","Puerto Rico",949,2000
40950,"3","1",0.05,"San Juan","Puerto Rico",923,550
113000,"3","2",0.07,"Juncos","Puerto Rico",777,895
111000,"3","1",0.07,"Juncos","Puerto Rico",791,850
299000,"3","2",0.12,"Caguas","Puerto Rico",727,2000
180000,"3","2",0.1,"San Juan","Puerto Rico",921,1700
195000,"3","1",0.29,"San Juan","Puerto Rico",918,3530
224900,"5","3",0.09,"Guaynabo","Puerto Rico",969,1559
159000,"3","2",0.09,"Bayamon","Puerto Rico",961,964
111000,"3","2",0.08,"Caguas","Puerto Rico",725,902
180000,"3","2",0.15,"San Juan","Puerto Rico",926,1100
550000,"4","2",0.23,"Trujillo Alto","Puerto Rico",976,2068
215000,"4","2",0.05,"San Juan","Puerto Rico",926,2100
225000,"3","2",0.13,"San Juan","Puerto Rico",926,1528
105000,"2","2",0.26,"Trujillo Alto","Puerto Rico",976,2770
83000,"5","2",0.22,"San Juan","Puerto Rico",924,1664
185000,"6","2",0.09,"Guaynabo","Puerto Rico",969,1440
275000,"5","3",1.22,"Carolina","Puerto Rico",987,3872
130000,"3","2",0.07,"Bayamon","Puerto Rico",958,871
216000,"3","3",0.11,"Bayamon","Puerto Rico",957,1341
113000,"3","1",0.08,"Bayamon","Puerto Rico",959,900
249000,"4","4",0.08,"Toa Baja","Puerto Rico",949,2800
225000,"4","4",0.13,"Salinas","Puerto Rico",751,1500
585000,"4","3",0.22,"San Juan","Puerto Rico",926,2780
545000,"3","2",0.23,"Guaynabo","Puerto Rico",971,3385
875000,"5","4",0.08,"San Juan","Puerto Rico",907,1898
1200000,"4","4",0.26,"San Juan","Puerto Rico",926,3600
223000,"4","2",0.11,"San Juan","Puerto Rico",926,1623
975000,"4","3",0.3,"San Juan","Puerto Rico",926,2900
178000,"4","2",0.08,"Bayamon","Puerto Rico",957,2000
145000,"3","2",0.08,"San Juan","Puerto Rico",924,3670
385000,"7","4",0.29,"Guaynabo","Puerto Rico",966,3900
170000,"3","2",0.1,"Bayamon","Puerto Rico",956,1100
140000,"3","1",0.06,"San Juan","Puerto Rico",921,880
360000,"4","3",0.1,"Trujillo Alto","Puerto Rico",976,2984
90000,"3","1",0.16,"Cayey","Puerto Rico",737,800
189900,"2","3",0.15,"San Juan","Puerto Rico",926,2000
395000,"3","2",0.15,"San Juan","Puerto Rico",926,2000
390000,"3","2",0.24,"San Juan","Puerto Rico",926,1779
525000,"4","2",0.12,"Guaynabo","Puerto Rico",969,1824
250000,"3","2",0.11,"San Juan","Puerto Rico",926,1476
620000,"4","3",0.06,"San Juan","Puerto Rico",907,2628
89000,"4","2",0.08,"Guaynabo","Puerto Rico",965,1072
59850,"3","1",0.06,"San Juan","Puerto Rico",924,692
95000,"3","2",0.08,"Bayamon","Puerto Rico",956,1050
370000,"4","3",0.14,"Guaynabo","Puerto Rico",966,2132
499000,"4","2",0.07,"San Juan","Puerto Rico",926,2027
799900,"4","4",0.19,"San Juan","Puerto Rico",926,3089
1250000,"5","3",0.1,"San Juan","Puerto Rico",911,2391
229900,"3","2",0.08,"Toa Baja","Puerto Rico",949,1900
420000,"4","2",0.07,"Toa Baja","Puerto Rico",949,2400
68500,"3","2",0.89,"Guayama","Puerto Rico",784,1416
59900,"6","2",0.25,"Cayey","Puerto Rico",736,1053
68500,"2","1",0.09,"Guayama","Puerto Rico",784,1344
83500,"4","2",0.1,"Guayama","Puerto Rico",784,1029
57900,"6","2",0.04,"Guayama","Puerto Rico",784,1500
80000,"3","1",0.03,"San Lorenzo","Puerto Rico",754,1379
73000,"3","1",0.08,"Patillas","Puerto Rico",723,800
135000,"5","3",0.48,"San Lorenzo","Puerto Rico",754,1945
95000,"4","1",0.25,"Yabucoa","Puerto Rico",767,1120
199000,"2","1",0.77,"Guayama","Puerto Rico",974,1400
76600,"3","1",0.06,"San Juan","Puerto Rico",921,730
115000,"4","1",0.1,"Guaynabo","Puerto Rico",969,1200
145000,"3","2",0.08,"Bayamon","Puerto Rico",956,2555
115000,"3","1",0.44,"Toa Alta","Puerto Rico",954,1332
100000,"5","3",0.04,"Bayamon","Puerto Rico",959,1900
190000,"3","3",0.11,"San Juan","Puerto Rico",926,1996
480000,"4","2",0.13,"Toa Baja","Puerto Rico",949,2700
450000,"5","3",0.1,"San Juan","Puerto Rico",917,3995
450000,"4","3",0.5,"Guaynabo","Puerto Rico",926,4000
399000,"4","3",0.1,"Guaynabo","Puerto Rico",969,2500
1225000,"6","4",0.27,"San Juan","Puerto Rico",926,4210
388000,"4","2",0.29,"San Juan","Puerto Rico",926,2615
575000,"4","2",0.11,"San Juan","Puerto Rico",926,3141
40000,"3","1",0.09,"Juncos","Puerto Rico",777,945
180000,"3","2",0.15,"Guayama","Puerto Rico",784,1284
280000,"3","3",1.17,"Las Piedras","Puerto Rico",771,3000
47000,"3","1",0.07,"Las Piedras","Puerto Rico",771,836
160000,"4","3",0.09,"Humacao","Puerto Rico",791,2050
137200,"3","2",0.42,"Las Piedras","Puerto Rico",771,1480
